     index            Field [G]         Intensity []
       262                304.4   -0.653307607883434
       263                304.8     -0.6534009327341
       264                305.2   -0.654754432726037
       265                305.6   -0.657660933433255
       266                  306   -0.661543302262912
       267                306.4   -0.665223562268021
       268                306.8   -0.667616319263413
       269                307.2   -0.668299228118412
       270                307.6   -0.667565941443198
       271                  308   -0.666040429403061
       272                308.4   -0.664250185186607
       273                308.8   -0.662477762243281
       274                309.2   -0.660896725998983
       275                309.6   -0.659757222570448
       276                  310   -0.659385149188049
       277                310.4   -0.659959662539239
       278                310.8   -0.661271402138177
       279                311.2   -0.662736104471446
       280                311.6   -0.663737228234579
       281                  312   -0.664040951806601
       282                312.4   -0.663907696328676
       283                312.8   -0.663787310447533
       284                313.2   -0.663876140813208
       285                313.6    -0.66392159634101
       286                  314   -0.663399543439502
       287                314.4   -0.661868803693765
       288                314.8   -0.659226699708529
       289                315.2   -0.655742787368976
       290                315.6   -0.651926137439375
       291                  316   -0.648350500014721
       292                316.4   -0.645541480722036
       293                316.8    -0.64396333253981
       294                317.2   -0.644033391130246
       295                317.6   -0.646016525124436
       296                  318   -0.649764689386464
       297                318.4   -0.654533409385256
       298                318.8    -0.65918912612745
       299                319.2   -0.662786846871672
       300                319.6   -0.665058332616637
       301                  320   -0.666364461307237
       302                320.4   -0.667187093918115
       303                320.8   -0.667685572026807
       304                321.2   -0.667716873052557
       305                321.6   -0.667189940272943
       306                  322   -0.666295191653511
       307                322.4   -0.665348477190831
       308                322.8   -0.664452334349908
       309                323.2   -0.663382715419464
       310                323.6   -0.661844579918847
       311                  324   -0.659823548234918
       312                324.4   -0.657668009957107
       313                324.8   -0.655846625590138
       314                325.2   -0.654659215699885
       315                325.6   -0.654173420353368
       316                  326   -0.654373704873963
       317                326.4   -0.655290533939599
       318                326.8    -0.65694531114199
       319                327.2   -0.659185810580345
       320                327.6   -0.661618321575971
       321                  328   -0.663741801637228
       322                328.4   -0.665194425276497
       323                328.8   -0.665933830831089
       324                329.2   -0.666231232206229
       325                329.6   -0.666485242520564
       326                  330   -0.666980749238307
       327                330.4   -0.667763229412166
       328                330.8    -0.66870362230713
       329                331.2    -0.66965711610303
       330                331.6   -0.670560854893357
       331                  332   -0.671430706750258
       332                332.4   -0.672329472709068
       333                332.8   -0.673346074537567
       334                333.2   -0.674550267992694
       335                333.6   -0.675916093257154
       336                  334   -0.677278955363249
       337                334.4   -0.678367182617622
       338                334.8   -0.678864599105668
       339                335.2    -0.67845779915956
       340                335.6   -0.676897325961525
       341                  336   -0.674111856224188
       342                336.4    -0.67032051714056
       343                336.8   -0.666034650299937
       344                337.2   -0.661928702913271
       345                337.6   -0.658676485502103
       346                  338   -0.656827160727728
       347                338.4   -0.656683321983123
       348                338.8   -0.658146281227673
       349                339.2   -0.660637901018545
       350                339.6   -0.663257754060942
       351                  340    -0.66514715675494
       352                340.4   -0.665821159877572
       353                340.8   -0.665273171702551
       354                341.2   -0.663879774599782
       355                341.6   -0.662234878343271
       356                  342   -0.660955982096289
       357                342.4   -0.660453321569528
       358                342.8   -0.660750339961348
       359                343.2   -0.661511688627097
       360                343.6   -0.662291898109267
       361                  344   -0.662792082360249
       362                344.4   -0.662906086807943
       363                344.8   -0.662603182253402
       364                345.2    -0.66189696846194
       365                345.6   -0.660991966821314
       366                  346    -0.66037608794673
       367                346.4   -0.660605527038552
       368                346.8   -0.661885449496037
       369                347.2   -0.663840179112787
       370                347.6   -0.665723587995028
       371                  348   -0.666908068389538
       372                348.4    -0.66724742764551
       373                348.8   -0.667045035183247
       374                349.2    -0.66670512323096
       375                349.6   -0.666378389238713
       376                  350   -0.665857722956223
       377                350.4   -0.664743953563219
       378                350.8   -0.662726931532438
       379                351.2   -0.659820488648993
       380                351.6   -0.656459322948835
       381                  352   -0.653411438234664
       382                352.4   -0.651506615639436
       383                352.8   -0.651279750234393
       384                353.2   -0.652718197284829
       385                353.6   -0.655272540566596
       386                  354   -0.658131727153828
       387                354.4    -0.66059443535138
       388                354.8    -0.66231392933936
       389                355.2   -0.663288234718825
       390                355.6   -0.663647247542799
       391                  356   -0.663428749437359
       392                356.4   -0.662530049929695
       393                356.8   -0.660874354310012
       394                357.2   -0.658653627273069
       395                357.6   -0.656429967799871
       396                  358   -0.654959998789674
       397                358.4   -0.654816408712907
       398                358.8   -0.656065366615612
       399                359.2    -0.65824121013969
       400                359.6   -0.660630846461753
       401                  360   -0.662643925506612
       402                360.4   -0.664014537258198
       403                360.8   -0.664762595288492
       404                361.2   -0.665046925190619
       405                361.6   -0.665075474030112
       406                  362   -0.665098408343237
       407                362.4   -0.665380646659915
       408                362.8   -0.666087583949752
       409                363.2   -0.667163799029064
       410                363.6   -0.668343242838483
       411                  364   -0.669310236532429
       412                364.4   -0.669865398815599
       413                364.8   -0.669943585779418
       414                365.2   -0.669504854972565
       415                365.6   -0.668468572879745
       416                  366   -0.666800526823616
       417                366.4   -0.664662643358836
       418                366.8   -0.662427490054288
       419                367.2    -0.66047416976674
       420                367.6   -0.658920348388045
       421                  368   -0.657566870957549
       422                368.4   -0.656165968321382
       423                368.8   -0.654787256077314
       424                369.2   -0.653906208495321
       425                369.6   -0.654086615913588
       426                  370   -0.655538554715589
       427                370.4   -0.657968295247574
       428                370.8    -0.66084787693673
       429                371.2   -0.663820892116387
       430                371.6   -0.666851831570901
       431                  372   -0.670019382561965
       432                372.4   -0.673221887226379
       433                372.8   -0.676118356456571
       434                373.2   -0.678349731149844
       435                373.6   -0.679797432994374
       436                  374   -0.680620447639456
       437                374.4    -0.68104421011012
       438                374.8   -0.681111529270735
       439                375.2   -0.680630108921714
       440                375.6   -0.679354152879199
       441                  376   -0.677222388496974
       442                376.4   -0.674453616375475
       443                376.8    -0.67146519425844
       444                377.2   -0.668722095295786
       445                377.6    -0.66660405420721
       446                  378   -0.665289374809702
       447                378.4   -0.664659785414682
       448                378.8    -0.66430927738402
       449                379.2   -0.663723660131953
       450                379.6   -0.662550954906769
       451                  380   -0.660778507738386
       452                380.4   -0.658704689945844
       453                380.8   -0.656752983724617
       454                381.2   -0.655257777304792
       455                381.6   -0.654326611308769
       456                  382   -0.653836297792764
       457                382.4   -0.653576628156272
       458                382.8    -0.65347237936451
       459                383.2   -0.653723561867603
       460                383.6   -0.654730041103438
       461                  384   -0.656837604359636
       462                384.4   -0.660090099043123
       463                384.8   -0.664135914598258
       464                385.2   -0.668289057731286
       465                385.6   -0.671678918325026
       466                  386   -0.673471617807786
       467                386.4   -0.673162504952448
       468                386.8   -0.670845505422006
       469                387.2   -0.667278021189658
       470                387.6   -0.663631105083572
       471                  388   -0.661022258784657
       472                388.4   -0.660088636343714
       473                388.8   -0.660822724119256
       474                389.2   -0.662701151380104
       475                389.6    -0.66496565824802
       476                  390   -0.666883973927661
       477                390.4   -0.667900176899231
       478                390.8   -0.667690015896868
       479                391.2   -0.666203433948935
       480                391.6   -0.663751189012691
       481                  392   -0.661062623140155
       482                392.4   -0.659137366825421
       483                392.8   -0.658822681278937
       484                393.2   -0.660331506169517
       485                393.6   -0.663064027696154
       486                  394   -0.665897774343237
       487                394.4   -0.667751846985403
       488                394.8   -0.668065306026474
       489                395.2   -0.666960967306215
       490                395.6   -0.665096085868642
       491                  396   -0.663337300997807
       492                396.4   -0.662422125592651
       493                396.8   -0.662731967903494
       494                397.2    -0.66422294250583
       495                397.6    -0.66648502552121
       496                  398   -0.668888507144668
       497                398.4    -0.67080473332175
       498                398.8   -0.671865040205397
       499                399.2    -0.67213782277798
       500                399.6   -0.672069525162542
       501                  400   -0.672153391645612
       502                400.4   -0.672517901886397
       503                400.8   -0.672765369411568
       504                401.2   -0.672245959239833
       505                401.6   -0.670583347542093
       506                  402   -0.668018338645796
       507                402.4   -0.665287390673635
       508                402.8   -0.663173836062463
       509                403.2   -0.662129306288029
       510                403.6   -0.662209112739687
       511                  404   -0.663212778396397
       512                404.4   -0.664787912142838
       513                404.8   -0.666445709938276
       514                405.2   -0.667631891696538
       515                405.6   -0.667924519648477
       516                  406   -0.667229625385323
       517                406.4   -0.665812763024447
       518                406.8   -0.664156160294259
       519                407.2   -0.662751662957308
       520                407.6   -0.661931779589208
       521                  408   -0.661795307144517
       522                408.4   -0.662260175977876
       523                408.8   -0.663220305395678
       524                409.2   -0.664682051674112
       525                409.6   -0.666729903037492
       526                  410   -0.669319124060725
       527                410.4   -0.672097766507004
       528                410.8   -0.674477976190378
       529                411.2   -0.675947981539351
       530                411.6   -0.676377265416375
       531                  412    -0.67607314668005
       532                412.4   -0.675569115203727
       533                412.8   -0.675317961685017
       534                413.2   -0.675474692332451
       535                413.6   -0.675857804331543
       536                  414   -0.676094777871911
       537                414.4   -0.675890957307246
       538                414.8    -0.67526987563831
       539                415.2   -0.674589367634366
       540                415.6   -0.674267698317458
       541                  416    -0.67441354943647
       542                416.4   -0.674687559629966
       543                416.8   -0.674545697110672
       544                417.2   -0.673671521393307
       545                417.6   -0.672233847515077
       546                  418   -0.670765874708395
       547                418.4   -0.669785810273606
       548                418.8   -0.669474670360043
       549                419.2   -0.669638573209377
       550                419.6   -0.669914558314896
       551                  420   -0.669999785161438
       552                420.4   -0.669749745777123
       553                420.8   -0.669171827096509
       554                421.2   -0.668406438923079
       555                421.6   -0.667707328414351
       556                  422    -0.66736594337629
       557                422.4   -0.667574468601644
       558                422.8    -0.66831342572479
       559                423.2   -0.669355166426511
       560                423.6   -0.670381916044547
       561                  424    -0.67113225780957
       562                424.4   -0.671493500276261
       563                424.8   -0.671516912936133
       564                425.2   -0.671377157025741
       565                425.6   -0.671305868829562
       566                  426   -0.671516093443665
       567                426.4   -0.672117477205825
       568                426.8   -0.673035509554055
       569                427.2    -0.67399766870137
       570                427.6   -0.674657734234951
       571                  428   -0.674828385779742
       572                428.4   -0.674660232363015
       573                428.8   -0.674596852618645
       574                429.2   -0.675082680122012
       575                429.6   -0.676188784245924
       576                  430   -0.677420518794774
       577                430.4   -0.677903839652144
       578                430.8   -0.676907393544321
       579                431.2   -0.674374912395848
       580                431.6   -0.671064474980784
       581                  432   -0.668154536555112
       582                432.4   -0.666594056520722
       583                432.8   -0.666664693897903
       584                433.2   -0.668009261844977
       585                433.6   -0.669986944983772
       586                  434   -0.672015195807615
       587                434.4   -0.673683654269607
       588                434.8   -0.674695307292299
       589                435.2   -0.674841370742379
       590                435.6   -0.674128386741001
       591                  436   -0.672941508542146
       592                436.4   -0.671991040853921
       593                436.8   -0.671937613718106
       594                437.2   -0.672923724253465
       595                437.6   -0.674412031885584
       596                  438   -0.675520991118919
       597                438.4   -0.675625990180167
       598                438.8   -0.674759194492818
       599                439.2   -0.673510853651009
       600                439.6   -0.672542646078137
       601                  440   -0.672113864827009
       602                440.4   -0.671976023400008
       603                440.8   -0.671673860262175
       604                441.2   -0.670965134516332
       605                441.6   -0.670007992123575
       606                  442   -0.669209723728556
       607                442.4   -0.668932094899846
       608                442.8   -0.669306461386974
       609                443.2    -0.67022147552454
       610                443.6    -0.67137571533305
       611                  444    -0.67231945004307
       612                444.4   -0.672538208898398
       613                444.8    -0.67164850211663
       614                445.2   -0.669649038231878
       615                445.6   -0.667055606666008
       616                  446   -0.664781111818271
       617                446.4    -0.66377375067845
       618                446.8   -0.664571830184561
       619                447.2   -0.666996833027211
       620                447.6   -0.670170635559207
       621                  448   -0.672896132697302
       622                448.4   -0.674218173271108
       623                448.8    -0.67383491777592
       624                449.2   -0.672117811499109
       625                449.6   -0.669780142773313
       626                  450   -0.667467663711639
       627                450.4   -0.665540617751099
       628                450.8     -0.6641197831719
       629                451.2   -0.663266521363346
       630                451.6   -0.663098969664909
       631                  452    -0.66373676480265
       632                452.4   -0.665139648672513
       633                452.8   -0.667021478249699
       634                453.2   -0.668960366176189
       635                453.6   -0.670617813633642
       636                  454   -0.671839791208358
       637                454.4   -0.672541223286087
       638                454.8   -0.672563482284469
       639                455.2   -0.671762679537191
       640                455.6   -0.670280345116573
       641                  456   -0.668647766792418
       642                456.4   -0.667520160892892
       643                456.8   -0.667263359654842
       644                457.2   -0.667766486098877
       645                457.6   -0.668583171396211
       646                  458   -0.669215803784104
       647                458.4   -0.669344891051628
       648                458.8   -0.668924842945994
       649                459.2   -0.668134882138259
       650                459.6   -0.667233637311035
       651                  460   -0.666441118650728
       652                460.4   -0.665937690184534
       653                460.8   -0.665921358075494
       654                461.2   -0.666599194825962
       655                461.6   -0.668092753959859
       656                  462   -0.670348178796141
       657                462.4    -0.67312248782983
       658                462.8    -0.67604378347007
       659                463.2    -0.67871926227574
       660                463.6   -0.680858920829461
       661                  464   -0.682350798794551
       662                464.4   -0.683228503255022
       663                464.8   -0.683558225681728
       664                465.2   -0.683347899927406
       665                465.6   -0.682545041242093
       666                  466   -0.681096448956579
       667                466.4   -0.679015257530504
       668                466.8    -0.67643873521487
       669                467.2   -0.673664005132023
       670                467.6    -0.67110957043859
       671                  468    -0.66917219064985
       672                468.4   -0.668054273292729
       673                468.8   -0.667696881473136
       674                469.2   -0.667876507544968
       675                469.6    -0.66839240029603
       676                  470   -0.669207561088844
       677                470.4   -0.670430992608975
       678                470.8   -0.672124899985022
       679                471.2   -0.674077831327384
       680                471.6    -0.67578427132582
       681                  472   -0.676729430064533
       682                472.4   -0.676755713258434
       683                472.8   -0.676151748273217
       684                473.2   -0.675370454278936
       685                473.6   -0.674660431000831
       686                  474   -0.673946917319096
       687                474.4    -0.67301164971725
       688                474.8   -0.671761586474174
       689                475.2   -0.670371589343135
       690                475.6   -0.669230202632892
       691                  476   -0.668743415490403
       692                476.4   -0.669116090232108
       693                476.8   -0.670231649435268
       694                477.2   -0.671681770591563
       695                477.6   -0.672915991039309
       696                  478   -0.673454802224757
       697                478.4   -0.673108592981987
       698                478.8   -0.672107279564479
       699                479.2   -0.671023228284263
       700                479.6    -0.67046817881796
       701                  480   -0.670729956127172
       702                480.4     -0.6716040571982
       703                480.8    -0.67254988937692
       704                481.2   -0.673060594833812
       705                481.6   -0.672989819282342
       706                  482    -0.67262847199474
       707                482.4   -0.672497293783368
       708                482.8   -0.672995814476932
       709                483.2   -0.674141846549612
       710                483.6   -0.675585133194687
       711                  484   -0.676879316849148
       712                484.4   -0.677789897946662
       713                484.8    -0.67840281025384
       714                485.2   -0.678991638038687
       715                485.6   -0.679784969422062
       716                  486   -0.680784389514175
       717                486.4   -0.681702362306753
       718                486.8   -0.682056216026438
       719                487.2   -0.681420905486725
       720                487.6   -0.679717892986784
       721                  488   -0.677321656216637
       722                488.4   -0.674879714618194
       723                488.8   -0.672977690748952
       724                489.2   -0.671878444579462
       725                489.6   -0.671465540493085
       726                  490   -0.671383507114406
       727                490.4   -0.671279973068379
       728                490.8   -0.670999406226045
       729                491.2   -0.670596255371895
       730                491.6   -0.670179338185464
       731                  492   -0.669757155141049
       732                492.4   -0.669240461837169
       733                492.8   -0.668579911241743
       734                493.2    -0.66787829932375
       735                493.6    -0.66735751046753
       736                  494     -0.6672041632383
       737                494.4   -0.667415044551412
       738                494.8   -0.667758787546683
       739                495.2   -0.667892499697104
       740                495.6   -0.667562142983026
       741                  496   -0.666739794109842
       742                496.4    -0.66559501677656
       743                496.8   -0.664350888401245
       744                497.2   -0.663180982267696
       745                497.6   -0.662230853288157
       746                  498    -0.66168371043887
       747                498.4   -0.661744615654142
       748                498.8   -0.662537068138342
       749                499.2    -0.66401568733528
       750                499.6   -0.665961235862371
       751                  500   -0.668019512264188
       752                500.4   -0.669730902285776
       753                500.8   -0.670587053825299
       754                501.2   -0.670206898666239
       755                501.6   -0.668624640685837
       756                  502   -0.666485004861734
       757                502.4   -0.664876382220161
       758                502.8   -0.664766716432211
       759                503.2   -0.666383912667001
       760                503.6   -0.669016700975856
       761                  504   -0.671418889376909
       762                504.4   -0.672535710545738
       763                504.8   -0.672051481222492
       764                505.2   -0.670430068766148
       765                505.6   -0.668494295991005
       766                  506   -0.666886314149694
       767                506.4   -0.665790308247822
       768                506.8   -0.665065770848799
       769                507.2   -0.664601659073801
       770                507.6   -0.664533565622906
       771                  508   -0.665119226039737
       772                508.4   -0.666401396366627
       773                508.8   -0.667990434296757
       774                509.2   -0.669195661952115
       775                509.6     -0.6694363774825
       776                  510   -0.668630696393904
       777                510.4   -0.667268183019013
       778                510.8   -0.666106694034692
       779                511.2   -0.665720798872619
       780                511.6   -0.666233938503158
       781                  512    -0.66738400215376
       782                512.4   -0.668775279834736
       783                512.8    -0.67006018200067
       784                513.2   -0.670955270426539
       785                513.6   -0.671207729509458
       786                  514   -0.670655378562357
       787                514.4   -0.669372727839309
       788                514.8   -0.667755808759574
       789                515.2   -0.666419078969651
       790                515.6   -0.665935903327795
       791                  516   -0.666591047772001
       792                516.4   -0.668296677703773
       793                516.8   -0.670681139518104
       794                517.2   -0.673240846417811
       795                517.6   -0.675455958403997
       796                  518   -0.676872076576619
       797                518.4   -0.677207764956607
       798                518.8   -0.676481691898465
       799                519.2    -0.67504930508979
       800                519.6   -0.673456841687996
       801                  520   -0.672176488774895
       802                520.4   -0.671410610659095
       803                520.8   -0.671100685413966
       804                521.2   -0.671101880571588
       805                521.6   -0.671356495854347
       806                  522   -0.671920304262007
       807                522.4   -0.672833801657811
       808                522.8   -0.673970090940046
       809                523.2   -0.675013913936178
       810                523.6   -0.675606442433039
       811                  524   -0.675539821805047
       812                524.4   -0.674850306501138
       813                524.8   -0.673756197154062
       814                525.2   -0.672499275655997
       815                525.6   -0.671187490102358
       816                  526   -0.669730668665133
       817                526.4   -0.667943776796576
       818                526.8   -0.665806214557287
       819                527.2   -0.663694946654548
       820                527.6   -0.662331499896316
       821                  528    -0.66238472450894
       822                528.4   -0.664011092952269
       823                528.8   -0.666707344368426
       824                529.2   -0.669568510269603
       825                529.6    -0.67171032544276
       826                  530   -0.672576545615585
       827                530.4   -0.672056385165321
       828                530.8   -0.670481839316408
       829                531.2   -0.668535155229579
       830                531.6   -0.667030998240804
       831                  532   -0.666602336394044
       832                532.4   -0.667441976212466
       833                532.8   -0.669254102916086
       834                533.2   -0.671430384439908
       835                533.6   -0.673335060714083
       836                  534   -0.674556273475175
       837                534.4   -0.675007081102047
       838                534.8   -0.674818367501229
       839                535.2   -0.674108946187605
       840                535.6   -0.672865174252623
       841                  536    -0.67109258131214
       842                536.4   -0.669098363375488
       843                536.8    -0.66755863972354
       844                537.2    -0.66720570919251
       845                537.6   -0.668365933892837
       846                  538   -0.670739132230133
       847                538.4   -0.673567689407987
       848                538.8   -0.675998826533144
       849                539.2   -0.677362067027025
