     index            Field [G]         Intensity []
      3922               1768.4   -0.720149916307161
      3923               1768.8   -0.721881170978525
      3924               1769.2   -0.723500271658365
      3925               1769.6    -0.72501851538408
      3926                 1770   -0.726315089895369
      3927               1770.4   -0.727247077401566
      3928               1770.8   -0.727790124425889
      3929               1771.2   -0.728115393600858
      3930               1771.6   -0.728542613689114
      3931                 1772   -0.729347978737392
      3932               1772.4   -0.730536662984812
      3933               1772.8   -0.731791482874776
      3934               1773.2   -0.732678932034364
      3935               1773.6   -0.732934302240702
      3936                 1774   -0.732586354151991
      3937               1774.4   -0.731879554348376
      3938               1774.8   -0.731119991701006
      3939               1775.2   -0.730534390684911
      3940               1775.6    -0.73014964090983
      3941                 1776   -0.729733757260788
      3942               1776.4   -0.728887067708026
      3943               1776.8   -0.727286229520277
      3944               1777.2   -0.724932289245683
      3945               1777.6   -0.722218673888066
      3946                 1778   -0.719759925579888
      3947               1778.4   -0.718086890108051
      3948               1778.8   -0.717392079565517
      3949               1779.2     -0.7174704607658
      3950               1779.6   -0.717886183239904
      3951                 1780   -0.718256577852021
      3952               1780.4   -0.718451057969105
      3953               1780.8    -0.71855180696243
      3954               1781.2   -0.718629303066008
      3955               1781.6   -0.718566887496566
      3956                 1782   -0.718106140550555
      3957               1782.4   -0.717034769691091
      3958               1782.8   -0.715308558188814
      3959               1783.2   -0.713037876070447
      3960               1783.6   -0.710455451641848
      3961                 1784   -0.707945820563383
      3962               1784.4   -0.706036059732611
      3963               1784.8   -0.705226640147594
      3964               1785.2   -0.705746031949055
      3965               1785.6   -0.707457161799742
      3966                 1786   -0.710008208187982
      3967               1786.4   -0.713070235713063
      3968               1786.8    -0.71644661942993
      3969               1787.2   -0.720008324609377
      3970               1787.6   -0.723572984847589
      3971                 1788   -0.726847121866703
      3972               1788.4    -0.72946533631122
      3973               1788.8   -0.731110955765493
      3974               1789.2   -0.731674706564174
      3975               1789.6   -0.731347495290174
      3976                 1790   -0.730531448180992
      3977               1790.4   -0.729598494912932
      3978               1790.8   -0.728712184853488
      3979               1791.2   -0.727894669145535
      3980               1791.6   -0.727247219437495
      3981                 1792   -0.727042838177062
      3982               1792.4   -0.727558776134345
      3983               1792.8   -0.728831031715987
      3984               1793.2   -0.730604066720244
      3985               1793.6   -0.732516884464151
      3986                 1794   -0.734311377398679
      3987               1794.4     -0.7358689107402
      3988               1794.8   -0.737108625625149
      3989               1795.2   -0.737914499215886
      3990               1795.6   -0.738169638975682
      3991                 1796   -0.737830259845902
      3992               1796.4   -0.736950272175737
      3993               1796.8   -0.735646674582877
      3994               1797.2   -0.734053373144471
      3995               1797.6   -0.732304246765527
      3996                 1798   -0.730546226812168
      3997               1798.4   -0.728944611735766
      3998               1798.8    -0.72764331453414
      3999               1799.2   -0.726698183820557
      4000               1799.6   -0.726056266639589
      4001                 1800   -0.725633472554102
      4002               1800.4   -0.725453156081194
      4003               1800.8   -0.725725621236472
      4004               1801.2   -0.726750195864376
      4005               1801.6   -0.728642008948628
      4006                 1802    -0.73106756357743
      4007               1802.4   -0.733248908267435
      4008               1802.8    -0.73433145264439
      4009               1803.2   -0.733900877124666
      4010               1803.6   -0.732264652221191
      4011                 1804   -0.730268027884388
      4012               1804.4   -0.728771938659671
      4013               1804.8    -0.72817000826076
      4014               1805.2   -0.728265069764543
      4015               1805.6   -0.728541702041068
      4016                 1806   -0.728601897560013
      4017               1806.4   -0.728451995260373
      4018               1806.8   -0.728454184600907
      4019               1807.2   -0.728994437201508
      4020               1807.6   -0.730131812980597
      4021                 1808   -0.731519651418204
      4022               1808.4   -0.732662278377136
      4023               1808.8   -0.733273087716513
      4024               1809.2   -0.733434920570392
      4025               1809.6   -0.733487721656261
      4026                 1810   -0.733797532556485
      4027               1810.4    -0.73455857992645
      4028               1810.8   -0.735660858710044
      4029               1811.2   -0.736646861162763
      4030               1811.6   -0.736851653329559
      4031                 1812   -0.735756563452123
      4032               1812.4    -0.73336438865952
      4033               1812.8   -0.730281029044524
      4034               1813.2   -0.727380877110779
      4035               1813.6   -0.725304499990023
      4036                 1814   -0.724204525534679
      4037               1814.4   -0.723917558869589
      4038               1814.8   -0.724328039954434
      4039               1815.2   -0.725530134316794
      4040               1815.6   -0.727640397558522
      4041                 1816   -0.730489856699579
      4042               1816.4   -0.733532313062909
      4043               1816.8   -0.736057607218158
      4044               1817.2   -0.737494683301472
      4045               1817.6   -0.737560424799916
      4046                 1818   -0.736234623601219
      4047               1818.4    -0.73371211359297
      4048               1818.8   -0.730420877278689
      4049               1819.2   -0.727033316776128
      4050               1819.6   -0.724345434055536
      4051                 1820   -0.722996260538996
      4052               1820.4   -0.723155473444676
      4053               1820.8   -0.724402294913049
      4054               1821.2   -0.725942085914135
      4055               1821.6   -0.727055240687134
      4056                 1822    -0.72745573857156
      4057               1822.4   -0.727301630337509
      4058               1822.8   -0.726907463775337
      4059               1823.2   -0.726445497514322
      4060               1823.6   -0.725873388017287
      4061                 1824   -0.725089352654488
      4062               1824.4   -0.724130683783992
      4063               1824.8   -0.723230195989195
      4064               1825.2   -0.722693769367206
      4065               1825.6   -0.722723400724505
      4066                 1826   -0.723340018012995
      4067               1826.4   -0.724433133067312
      4068               1826.8   -0.725825609449259
      4069               1827.2   -0.727261122870368
      4070               1827.6   -0.728374318823704
      4071                 1828   -0.728780109318089
      4072               1828.4   -0.728295492729351
      4073               1828.8   -0.727119918928379
      4074               1829.2   -0.725777418484368
      4075               1829.6   -0.724814006268081
      4076                 1830   -0.724470396797293
      4077               1830.4    -0.72459360352516
      4078               1830.8   -0.724849754091946
      4079               1831.2   -0.725025702870442
      4080               1831.6   -0.725136091724245
      4081                 1832   -0.725276108675484
      4082               1832.4   -0.725433044264434
      4083               1832.8   -0.725478665136706
      4084               1833.2   -0.725327123137558
      4085               1833.6   -0.725071969268204
      4086                 1834   -0.724983871633214
      4087               1834.4   -0.725401586987733
      4088               1834.8   -0.726587487484923
      4089               1835.2   -0.728577103247676
      4090               1835.6   -0.731059830479007
      4091                 1836   -0.733383508166447
      4092               1836.4   -0.734765938668595
      4093               1836.8   -0.734669739078117
      4094               1837.2   -0.733137998347482
      4095               1837.6   -0.730846818401023
      4096                 1838     -0.7287857070242
      4097               1838.4   -0.727741568690855
      4098               1838.8   -0.727927669678731
      4099               1839.2    -0.72900647762876
      4100               1839.6   -0.730454785696928
      4101                 1840   -0.731955350102521
      4102               1840.4   -0.733504389279092
      4103               1840.8   -0.735197301576087
      4104               1841.2   -0.736944411613565
      4105               1841.6   -0.738407310230575
      4106                 1842   -0.739213452374769
      4107               1842.4   -0.739240036251566
      4108               1842.8   -0.738704233207164
      4109               1843.2   -0.737978980778664
      4110               1843.6   -0.737291011824806
      4111                 1844     -0.7365539990934
      4112               1844.4   -0.735477228953004
      4113               1844.8   -0.733859101831432
      4114               1845.2    -0.73181166823067
      4115               1845.6   -0.729713254041987
      4116                 1846   -0.727918089545663
      4117               1846.4   -0.726466525546842
      4118               1846.8   -0.725051934168347
      4119               1847.2   -0.723295310460897
      4120               1847.6   -0.721111402337804
      4121                 1848   -0.718840751690348
      4122               1848.4   -0.716998754063941
      4123               1848.8   -0.715839807291214
      4124               1849.2   -0.715126140993461
      4125               1849.6   -0.714311502308834
      4126                 1850   -0.712972458461571
      4127               1850.4   -0.711131200801016
      4128               1850.8   -0.709263080612431
      4129               1851.2   -0.708050386250154
      4130               1851.6   -0.708067750367327
      4131                 1852   -0.709545791452422
      4132               1852.4    -0.71228890320148
      4133               1852.8   -0.715767866048138
      4134               1853.2   -0.719328214934344
      4135               1853.6   -0.722382043748149
      4136                 1854   -0.724488715639715
      4137               1854.4   -0.725370585403691
      4138               1854.8   -0.724977181702117
      4139               1855.2   -0.723593582812989
      4140               1855.6   -0.721835289467738
      4141                 1856   -0.720415353024979
      4142               1856.4   -0.719792640461172
      4143               1856.8   -0.719948814461325
      4144               1857.2   -0.720434515855616
      4145               1857.6   -0.720613030365223
      4146                 1858   -0.719941994384419
      4147               1858.4   -0.718197593748809
      4148               1858.8   -0.715611423865337
      4149               1859.2   -0.712871734952927
      4150               1859.6    -0.71091562533246
      4151                 1860   -0.710521059276465
      4152               1860.4   -0.711881416068233
      4153               1860.8   -0.714436177712264
      4154               1861.2   -0.717087244800274
      4155               1861.6   -0.718655046492039
      4156                 1862   -0.718309592751746
      4157               1862.4   -0.715836894734759
      4158               1862.8   -0.711734519367646
      4159               1863.2   -0.707099525924493
      4160               1863.6   -0.703246533167858
      4161                 1864   -0.701162512194237
      4162               1864.4   -0.701107175248631
      4163               1864.8   -0.702613286656224
      4164               1865.2   -0.704851071546586
      4165               1865.6   -0.707087566427233
      4166                 1866   -0.708970626558049
      4167               1866.4   -0.710526862314389
      4168               1866.8   -0.711947750769381
      4169               1867.2   -0.713359237249056
      4170               1867.6   -0.714754500291125
      4171                 1868   -0.716106408656183
      4172               1868.4   -0.717496704361727
      4173               1868.8   -0.719082641059982
      4174               1869.2   -0.720894749820188
      4175               1869.6   -0.722649671579121
      4176                 1870    -0.72377845430532
      4177               1870.4   -0.723698406500402
      4178               1870.8   -0.722158919617475
      4179               1871.2   -0.719435634953552
      4180               1871.6   -0.716254979237085
      4181                 1872   -0.713498498986049
      4182               1872.4   -0.711851106236026
      4183               1872.8   -0.711570567366137
      4184               1873.2   -0.712477578210125
      4185               1873.6   -0.714140451228194
      4186                 1874   -0.716118700011648
      4187               1874.4    -0.71810279431555
      4188               1874.8   -0.719878092874449
      4189               1875.2   -0.721197710954789
      4190               1875.6   -0.721735330067322
      4191                 1876   -0.721208290823281
      4192               1876.4    -0.71958604921969
      4193               1876.8   -0.717204682212737
      4194               1877.2   -0.714676228423064
      4195               1877.6   -0.712635398168943
      4196                 1878   -0.711480853541708
      4197               1878.4   -0.711270079070601
      4198               1878.8      -0.711817468382
      4199               1879.2   -0.712903849666134
      4200               1879.6   -0.714435962169005
      4201                 1880   -0.716434696121287
      4202               1880.4   -0.718852820307249
      4203               1880.8   -0.721374867787722
      4204               1881.2   -0.723423167402531
      4205               1881.6   -0.724451574347472
      4206                 1882    -0.72432113705712
      4207               1882.4   -0.723432961510707
      4208               1882.8   -0.722513283499874
      4209               1883.2   -0.722251047437536
      4210               1883.6   -0.723035770419348
      4211                 1884   -0.724861689521661
      4212               1884.4   -0.727338766240452
      4213               1884.8   -0.729786334820406
      4214               1885.2    -0.73143479224392
      4215               1885.6   -0.731711167931335
      4216                 1886    -0.73048935832449
      4217               1886.4   -0.728153460335692
      4218               1886.8   -0.725406135444029
      4219               1887.2   -0.722918553671673
      4220               1887.6   -0.721039510978742
      4221                 1888   -0.719734027550501
      4222               1888.4   -0.718736134914594
      4223               1888.8   -0.717760369508029
      4224               1889.2   -0.716643605683497
      4225               1889.6    -0.71539970250668
      4226                 1890   -0.714215668643233
      4227               1890.4   -0.713391148751596
      4228               1890.8   -0.713217734767541
      4229               1891.2   -0.713835570808476
      4230               1891.6   -0.715132326029722
      4231                 1892   -0.716736062493761
      4232               1892.4   -0.718119882539621
      4233               1892.8   -0.718789720761829
      4234               1893.2   -0.718476406883431
      4235               1893.6   -0.717243373464666
      4236                 1894   -0.715466489705286
      4237               1894.4   -0.713689236690759
      4238               1894.8   -0.712382357868092
      4239               1895.2   -0.711695467382603
      4240               1895.6   -0.711367805579239
      4241                 1896   -0.710924016831871
      4242               1896.4    -0.71005627587391
      4243               1896.8   -0.708889774804824
      4244               1897.2   -0.707907199489038
      4245               1897.6   -0.707621651743589
      4246                 1898   -0.708292614791709
      4247               1898.4   -0.709866324109817
      4248               1898.8   -0.712075565160162
      4249               1899.2    -0.71455724076986
      4250               1899.6    -0.71695269665284
      4251                 1900   -0.719019461371598
      4252               1900.4   -0.720715563824206
      4253               1900.8   -0.722170690306669
      4254               1901.2   -0.723541230276385
      4255               1901.6   -0.724856694053191
      4256                 1902   -0.725970494365207
      4257               1902.4   -0.726641571512872
      4258               1902.8    -0.72667545324343
      4259               1903.2   -0.725998017122119
      4260               1903.6   -0.724587415649554
      4261                 1904   -0.722361724751677
      4262               1904.4   -0.719222791622621
      4263               1904.8   -0.715280173098405
      4264               1905.2   -0.710993421846179
      4265               1905.6   -0.707007105524104
      4266                 1906   -0.703838428117056
      4267               1906.4   -0.701782772753815
      4268               1906.8   -0.701097354213645
      4269               1907.2   -0.702114020508151
      4270               1907.6   -0.704997406376228
      4271                 1908   -0.709332196886486
      4272               1908.4   -0.714004084358142
      4273               1908.8   -0.717614657531165
      4274               1909.2   -0.719197067742062
      4275               1909.6   -0.718720806879249
      4276                 1910   -0.717012126508603
      4277               1910.4   -0.715165531040833
      4278               1910.8   -0.713918905759319
      4279               1911.2   -0.713443634193877
      4280               1911.6   -0.713570390473938
      4281                 1912   -0.714080263500473
      4282               1912.4   -0.714749112180586
      4283               1912.8   -0.715224453214986
      4284               1913.2   -0.715047374406083
      4285               1913.6   -0.713940533736018
      4286                 1914   -0.712117050618448
      4287               1914.4   -0.710261931333434
      4288               1914.8   -0.709121469493124
      4289               1915.2   -0.709005080542333
      4290               1915.6   -0.709583296339356
      4291                 1916   -0.710106424508762
      4292               1916.4   -0.709853463977045
      4293               1916.8   -0.708514161256657
      4294               1917.2   -0.706313869241411
      4295               1917.6   -0.703867677009336
      4296                 1918   -0.701888746302609
      4297               1918.4   -0.700916694029346
      4298               1918.8   -0.701156028919992
      4299               1919.2   -0.702410760469513
      4300               1919.6   -0.704105684934108
      4301                 1920   -0.705466501186596
      4302               1920.4   -0.705886782432776
      4303               1920.8   -0.705290628644128
      4304               1921.2   -0.704177505417479
      4305               1921.6   -0.703255984030981
      4306                 1922   -0.702952497028483
      4307               1922.4   -0.703188621909619
      4308               1922.8   -0.703537051505778
      4309               1923.2   -0.703539177708347
      4310               1923.6   -0.702942823663989
      4311                 1924   -0.701813535333131
      4312               1924.4   -0.700558735102319
      4313               1924.8   -0.699811976964006
      4314               1925.2   -0.700118158270655
      4315               1925.6   -0.701569957406068
      4316                 1926   -0.703699777728914
      4317               1926.4   -0.705751446671962
      4318               1926.8   -0.707110969984634
      4319               1927.2   -0.707565691995834
      4320               1927.6   -0.707268779721358
      4321                 1928   -0.706530091118794
      4322               1928.4   -0.705615352680567
      4323               1928.8   -0.704654549488135
      4324               1929.2   -0.703660348669159
      4325               1929.6   -0.702599344949234
      4326                 1930   -0.701463497148813
      4327               1930.4    -0.70033124609046
      4328               1930.8   -0.699413170752468
      4329               1931.2   -0.699030587033015
      4330               1931.6   -0.699473557316047
      4331                 1932   -0.700788361315689
      4332               1932.4   -0.702653426396887
      4333               1932.8   -0.704471783924524
      4334               1933.2    -0.70564379280301
      4335               1933.6   -0.705844554617219
      4336                 1934   -0.705140977282708
      4337               1934.4   -0.703908142854648
      4338               1934.8   -0.702621352833405
      4339               1935.2   -0.701646270657784
      4340               1935.6   -0.701135624004534
      4341                 1936   -0.701071286100371
      4342               1936.4   -0.701380411995323
      4343               1936.8   -0.701997805837619
      4344               1937.2   -0.702827482296918
      4345               1937.6   -0.703690356374837
      4346                 1938   -0.704356013874932
      4347               1938.4     -0.7046307580632
      4348               1938.8    -0.70439707318756
      4349               1939.2   -0.703585191680908
      4350               1939.6   -0.702172795327871
      4351                 1940   -0.700272958649907
      4352               1940.4   -0.698227335250359
      4353               1940.8    -0.69657089317383
      4354               1941.2   -0.695840130429287
      4355               1941.6    -0.69632510244726
      4356                 1942   -0.697901106626014
      4357               1942.4   -0.700036439322196
      4358               1942.8   -0.701999959986426
      4359               1943.2   -0.703186364892652
      4360               1943.6   -0.703379605835001
      4361                 1944   -0.702783539614808
      4362               1944.4   -0.701795099292012
      4363               1944.8   -0.700680657538453
      4364               1945.2   -0.699394341874128
      4365               1945.6   -0.697671455800553
      4366                 1946   -0.695307984718433
      4367               1946.4   -0.692387611637309
      4368               1946.8   -0.689284878757382
      4369               1947.2   -0.686480706697556
      4370               1947.6   -0.684352854387164
      4371                 1948   -0.683057155640433
      4372               1948.4    -0.68252064846746
      4373               1948.8   -0.682538652821801
      4374               1949.2   -0.682942257568804
      4375               1949.6   -0.683718137771502
      4376                 1950   -0.684943606340212
      4377               1950.4   -0.686569737358394
      4378               1950.8   -0.688289140708643
      4379               1951.2   -0.689682533485686
      4380               1951.6   -0.690550207948988
      4381                 1952   -0.691113930636723
      4382               1952.4   -0.691865518354181
      4383               1952.8   -0.693156810692522
      4384               1953.2   -0.694873261602167
      4385               1953.6   -0.696472016926649
      4386                 1954   -0.697338923825934
      4387               1954.4   -0.697145320085391
      4388               1954.8   -0.695936485682645
      4389               1955.2   -0.693971216650731
      4390               1955.6   -0.691530530675471
      4391                 1956   -0.688855892299181
      4392               1956.4   -0.686192685881573
      4393               1956.8   -0.683818013527451
      4394               1957.2   -0.681996832616225
      4395               1957.6   -0.680924531267668
      4396                 1958    -0.68071657469137
      4397               1958.4   -0.681401606251694
      4398               1958.8   -0.682848665023417
      4399               1959.2   -0.684689791437995
      4400               1959.6   -0.686388591107155
      4401                 1960   -0.687474625776329
      4402               1960.4   -0.687766727545152
      4403               1960.8   -0.687414058228336
      4404               1961.2   -0.686766400870934
      4405               1961.6   -0.686196207388377
      4406                 1962   -0.685954070722031
      4407               1962.4   -0.686087118037429
      4408               1962.8   -0.686454566237642
      4409               1963.2   -0.686848319467649
      4410               1963.6   -0.687145598629046
      4411                 1964   -0.687398130014813
      4412               1964.4   -0.687837056426044
      4413               1964.8   -0.688821422421866
      4414               1965.2   -0.690714857388784
      4415               1965.6   -0.693666310050607
      4416                 1966   -0.697393694849572
      4417               1966.4    -0.70117600196438
      4418               1966.8    -0.70414539913753
      4419               1967.2   -0.705704351652851
      4420               1967.6   -0.705764310899282
      4421                 1968   -0.704655955602752
      4422               1968.4   -0.702829567210618
      4423               1968.8   -0.700595457373487
      4424               1969.2   -0.698073643241697
      4425               1969.6   -0.695336214863768
      4426                 1970   -0.692581785225745
      4427               1970.4   -0.690175073873663
      4428               1970.8   -0.688513988623304
      4429               1971.2   -0.687833394180975
      4430               1971.6   -0.688086898165508
      4431                 1972   -0.688966913418917
      4432               1972.4   -0.690037033443054
      4433               1972.8   -0.690912981764358
      4434               1973.2   -0.691410261831551
      4435               1973.6   -0.691581095538218
      4436                 1974   -0.691632612721458
      4437               1974.4   -0.691815926064362
      4438               1974.8   -0.692385892009081
      4439               1975.2   -0.693620298925353
      4440               1975.6   -0.695779990086708
      4441                 1976   -0.698935720934979
      4442               1976.4   -0.702770700958368
      4443               1976.8   -0.706595402190001
      4444               1977.2   -0.709688036219037
      4445               1977.6   -0.711747211314261
      4446                 1978   -0.713041639928907
      4447               1978.4   -0.714055943423839
      4448               1978.8   -0.714919239763967
      4449               1979.2   -0.715155853608025
      4450               1979.6   -0.714009268786435
      4451                 1980   -0.711051043952053
      4452               1980.4   -0.706557940002164
      4453               1980.8   -0.701405821380136
      4454               1981.2   -0.696638120872956
      4455               1981.6   -0.693022540617703
      4456                 1982   -0.690797743353674
      4457               1982.4   -0.689664817239943
      4458               1982.8    -0.68900680103095
      4459               1983.2   -0.688256912228133
      4460               1983.6   -0.687248316339805
      4461                 1984   -0.686343206504746
      4462               1984.4   -0.686232272440074
      4463               1984.8   -0.687493819229656
      4464               1985.2   -0.690178391697219
      4465               1985.6   -0.693684795597513
      4466                 1986   -0.696991419069761
      4467               1986.4   -0.699084082311552
      4468               1986.8   -0.699365943019003
      4469               1987.2   -0.697899861318737
      4470               1987.6    -0.69537105475778
      4471                 1988   -0.692716837978329
      4472               1988.4   -0.690586674788444
      4473               1988.8   -0.689020760705711
      4474               1989.2    -0.68762726367955
      4475               1989.6   -0.686096884235531
      4476                 1990   -0.684576322662466
      4477               1990.4   -0.683581303154042
      4478               1990.8   -0.683570638096824
      4479               1991.2   -0.684567506115166
      4480               1991.6   -0.686116052743812
      4481                 1992   -0.687570952194933
      4482               1992.4   -0.688477206324552
      4483               1992.8   -0.688750545106389
      4484               1993.2   -0.688546199837753
      4485               1993.6   -0.687973711810352
      4486                 1994   -0.686932893753678
      4487               1994.4   -0.685211599908262
      4488               1994.8   -0.682759812291657
      4489               1995.2   -0.679925875849195
      4490               1995.6   -0.677446208494918
      4491                 1996   -0.676111964927199
      4492               1996.4   -0.676289359549312
      4493               1996.8   -0.677673887403119
      4494               1997.2    -0.67952951989585
      4495               1997.6   -0.681217109668416
      4496                 1998   -0.682513455083737
      4497               1998.4   -0.683454745927936
      4498               1998.8   -0.683968706114841
      4499               1999.2   -0.683765351798827
      4500               1999.6   -0.682612795888288
      4501                 2000   -0.680673146659515
      4502               2000.4   -0.678527186077439
      4503               2000.8   -0.676853728364967
      4504               2001.2   -0.676034450748049
      4505               2001.6   -0.675966821039744
      4506                 2002   -0.676177469185741
      4507               2002.4   -0.676132942945279
      4508               2002.8   -0.675542517641734
      4509               2003.2   -0.674471866610212
      4510               2003.6   -0.673233998617074
      4511                 2004     -0.6721903444093
      4512               2004.4   -0.671627531187939
      4513               2004.8    -0.67175563570114
      4514               2005.2   -0.672743633663753
      4515               2005.6   -0.674689236770043
      4516                 2006   -0.677504275259546
      4517               2006.4   -0.680806480720117
      4518               2006.8   -0.683960965109379
      4519               2007.2   -0.686334921018324
      4520               2007.6   -0.687633636084829
      4521                 2008   -0.688051004819321
      4522               2008.4    -0.68807644228264
      4523               2008.8    -0.68809241925751
      4524               2009.2   -0.688088300970083
      4525               2009.6   -0.687710965926644
      4526                 2010    -0.68657798913789
      4527               2010.4   -0.684577735605012
      4528               2010.8   -0.681944693912377
      4529               2011.2   -0.679135297389016
      4530               2011.6   -0.676680127990678
      4531                 2012   -0.675103682339804
      4532               2012.4   -0.674826738815722
      4533               2012.8   -0.675961989517884
      4534               2013.2    -0.67810687626759
      4535               2013.6   -0.680366947876404
      4536                 2014   -0.681704373780623
      4537               2014.4   -0.681421649831801
      4538               2014.8   -0.679460387388479
      4539               2015.2   -0.676349582211469
      4540               2015.6   -0.672908820133995
      4541                 2016   -0.669942796442014
      4542               2016.4   -0.668078629336824
      4543               2016.8   -0.667724386877831
      4544               2017.2   -0.669025952416415
      4545               2017.6   -0.671749508072753
      4546                 2018   -0.675187075665015
      4547               2018.4   -0.678298073067638
      4548               2018.8   -0.680156040204449
      4549               2019.2   -0.680435025549093
      4550               2019.6   -0.679537770911348
      4551                 2020   -0.678271566879609
      4552               2020.4   -0.677387069678097
      4553               2020.8    -0.67731351154759
      4554               2021.2   -0.678098854177036
      4555               2021.6   -0.679401283584713
      4556                 2022   -0.680556045689442
      4557               2022.4   -0.680869226640485
      4558               2022.8   -0.680073530625505
      4559               2023.2   -0.678594795827215
      4560               2023.6   -0.677345235584595
      4561                 2024    -0.67715209709547
      4562               2024.4   -0.678235838496169
      4563               2024.8   -0.680087572226227
      4564               2025.2   -0.681770092109189
      4565               2025.6    -0.68239424287749
      4566                 2026   -0.681496567948916
      4567               2026.4   -0.679192485822095
      4568               2026.8   -0.676101980429618
      4569               2027.2   -0.673075088145188
      4570               2027.6   -0.670795060269266
      4571                 2028   -0.669456875421936
      4572               2028.4   -0.668744928667007
      4573               2028.8   -0.668131814347009
      4574               2029.2   -0.667259176367468
      4575               2029.6   -0.666132148234151
      4576                 2030   -0.665067950862233
      4577               2030.4   -0.664516131835795
      4578               2030.8   -0.664857690695253
      4579               2031.2   -0.666216497963041
      4580               2031.6   -0.668331555840176
      4581                 2032   -0.670595171615155
      4582               2032.4   -0.672302923227533
      4583               2032.8   -0.672974873788592
      4584               2033.2   -0.672509035077694
      4585               2033.6   -0.671092198053658
      4586                 2034   -0.669046460957236
      4587               2034.4   -0.666793757666634
      4588               2034.8   -0.664879520874088
      4589               2035.2    -0.66387440565081
      4590               2035.6   -0.664138743517781
      4591                 2036   -0.665631302425425
      4592               2036.4   -0.667917441991419
      4593               2036.8   -0.670363079044574
      4594               2037.2   -0.672390921438952
      4595               2037.6   -0.673668180281468
      4596                 2038   -0.674139727767041
      4597               2038.4    -0.67390638354315
      4598               2038.8   -0.673054910417263
      4599               2039.2   -0.671585058070404
      4600               2039.6   -0.669486281695351
      4601                 2040   -0.666870934738905
      4602               2040.4   -0.664028261636758
      4603               2040.8    -0.66136278866548
      4604               2041.2   -0.659281875321304
      4605               2041.6   -0.658080641763879
      4606                 2042   -0.657817569245143
      4607               2042.4   -0.658218070161014
      4608               2042.8   -0.658729972519169
      4609               2043.2   -0.658797885603738
      4610               2043.6   -0.658211034892766
      4611                 2044   -0.657245680748652
      4612               2044.4   -0.656459192692469
      4613               2044.8   -0.656286824938939
      4614               2045.2   -0.656748947344466
      4615               2045.6   -0.657458393788799
      4616                 2046   -0.657876459090592
      4617               2046.4    -0.65762749452765
      4618               2046.8   -0.656704835520494
      4619               2047.2   -0.655494581164358
      4620               2047.6   -0.654624359278149
      4621                 2048   -0.654698091959238
      4622               2048.4   -0.656021591690082
      4623               2048.8   -0.658448563370515
      4624               2049.2   -0.661436251798759
      4625               2049.6   -0.664278810981423
      4626                 2050   -0.666370644339202
      4627               2050.4   -0.667360757879079
      4628               2050.8   -0.667183704035091
      4629               2051.2   -0.666043227089124
      4630               2051.6   -0.664382776392547
      4631                 2052   -0.662789982726244
      4632               2052.4   -0.661798665332411
      4633               2052.8   -0.661671217440512
      4634               2053.2   -0.662314841675124
      4635               2053.6   -0.663401480836393
      4636                 2054   -0.664591233447621
      4637               2054.4   -0.665670285574602
      4638               2054.8   -0.666506530695462
      4639               2055.2   -0.666921336348882
      4640               2055.6   -0.666671158653915
      4641                 2056   -0.665608666497107
      4642               2056.4   -0.663874930354179
      4643               2056.8   -0.661910208368725
      4644               2057.2   -0.660236163749199
      4645               2057.6   -0.659168943084487
      4646                 2058   -0.658661040220229
      4647               2058.4   -0.658352579457211
      4648               2058.8   -0.657793730964519
      4649               2059.2   -0.656734916452591
      4650               2059.6   -0.655321235638485
      4651                 2060   -0.654019532588681
      4652               2060.4   -0.653278052425549
      4653               2060.8   -0.653192643117161
      4654               2061.2   -0.653508946402694
      4655               2061.6   -0.653975803445487
      4656                 2062   -0.654690455685131
      4657               2062.4   -0.656073712363328
      4658               2062.8   -0.658491608415564
      4659               2063.2   -0.661876790842356
      4660               2063.6   -0.665664042406072
      4661                 2064   -0.669045453349725
      4662               2064.4    -0.67131868135305
      4663               2064.8   -0.672121197918082
      4664               2065.2   -0.671492488418171
      4665               2065.6   -0.669799083633188
      4666                 2066   -0.667570131134632
      4667               2066.4   -0.665304600332313
      4668               2066.8   -0.663334843637684
      4669               2067.2    -0.66180372634675
      4670               2067.6   -0.660731867878449
      4671                 2068   -0.660093805747184
      4672               2068.4   -0.659837151497117
      4673               2068.8   -0.659841554230338
      4674               2069.2   -0.659871717948156
      4675               2069.6   -0.659597273413943
      4676                 2070   -0.658719734180273
      4677               2070.4   -0.657168580166905
      4678               2070.8   -0.655242206875098
      4679               2071.2   -0.653549215649134
      4680               2071.6   -0.652712513744433
      4681                 2072   -0.652991092500786
      4682               2072.4   -0.654089920231907
      4683               2072.8   -0.655325698991416
      4684               2073.2   -0.656051522907603
      4685               2073.6    -0.65604670105501
      4686                 2074   -0.655617043045656
      4687               2074.4   -0.655367307337861
      4688               2074.8   -0.655814421111243
      4689               2075.2   -0.657081994703955
      4690               2075.6   -0.658838148214465
      4691                 2076   -0.660466753298217
      4692               2076.4   -0.661325263071095
      4693               2076.8   -0.660963054189326
      4694               2077.2    -0.65928972776436
      4695               2077.6   -0.656688649890077
      4696                 2078   -0.653957439722958
      4697               2078.4    -0.65197932425061
      4698               2078.8   -0.651277392052245
      4699               2079.2   -0.651775120903351
      4700               2079.6   -0.652923339312914
      4701                 2080    -0.65404913694581
      4702               2080.4   -0.654679517484097
      4703               2080.8    -0.65470450919549
      4704               2081.2   -0.654352919935492
      4705               2081.6   -0.654001285388663
      4706                 2082   -0.653915949323671
