     index            Field [G]         Intensity []
       213                284.8   -0.631007485146178
       214                285.2   -0.630156797073181
       215                285.6   -0.629801930309079
       216                  286   -0.629662268574623
       217                286.4   -0.629493708883563
       218                286.8   -0.629259576997404
       219                287.2    -0.62908629042893
       220                287.6   -0.629068875043193
       221                  288   -0.629135068112738
       222                288.4   -0.629100935593338
       223                288.8   -0.628852340261179
       224                289.2   -0.628476831338984
       225                289.6   -0.628233748461554
       226                  290    -0.62839552544544
       227                290.4   -0.629089429528929
       228                290.8   -0.630252773522792
       229                291.2   -0.631707138742841
       230                291.6   -0.633253190969539
       231                  292   -0.634692770334079
       232                292.4   -0.635795013069226
       233                292.8   -0.636305943358496
       234                293.2   -0.636054375058252
       235                293.6   -0.635089014809422
       236                  294   -0.633726340180002
       237                294.4   -0.632444210860559
       238                294.8   -0.631662143425003
       239                295.2   -0.631530256153072
       240                295.6   -0.631863546010496
       241                  296   -0.632284950657205
       242                296.4   -0.632496434892657
       243                296.8    -0.63248076791478
       244                297.2   -0.632474280521901
       245                297.6   -0.632741605905341
       246                  298   -0.633349370859009
       247                298.4   -0.634110975192028
       248                298.8   -0.634708860169701
       249                299.2   -0.634880973902195
       250                299.6   -0.634561262749237
       251                  300   -0.633913369360145
       252                300.4   -0.633238615365433
       253                300.8   -0.632801480735811
       254                301.2   -0.632681243983043
       255                301.6   -0.632744248454045
       256                  302   -0.632733873378434
       257                302.4    -0.63240329532789
       258                302.8     -0.6316322315006
       259                303.2   -0.630508328299119
       260                303.6   -0.629345174119525
       261                  304   -0.628588590463936
       262                304.4    -0.62861191804119
       263                304.8    -0.62950800202671
       264                305.2   -0.631032096501702
       265                305.6   -0.632750571413288
       266                  306   -0.634279917694974
       267                306.4   -0.635433451012029
       268                306.8    -0.63620199961306
       269                307.2    -0.63665411740399
       270                307.6   -0.636873096832425
       271                  308    -0.63694041573984
       272                308.4   -0.636891647145343
       273                308.8   -0.636630218326652
       274                309.2   -0.635902082027111
       275                309.6   -0.634435531244387
       276                  310    -0.63219805979095
       277                310.4   -0.629568209940979
       278                310.8   -0.627239855974706
       279                311.2   -0.625882680674314
       280                311.6   -0.625797335048288
       281                  312    -0.62681591374389
       282                312.4   -0.628486479203032
       283                312.8   -0.630355406611906
       284                313.2   -0.632137244331539
       285                313.6   -0.633717788400142
       286                  314   -0.635077619940113
       287                314.4   -0.636234611609224
       288                314.8   -0.637237297293567
       289                315.2   -0.638184782407092
       290                315.6   -0.639226113800905
       291                  316   -0.640499176545481
       292                316.4     -0.6420143823703
       293                316.8   -0.643557297134607
       294                317.2   -0.644718184220612
       295                317.6   -0.645093737884382
       296                  318   -0.644556372709512
       297                318.4   -0.643373570382541
       298                318.8   -0.642040159231654
       299                319.2   -0.640943254229001
       300                319.6   -0.640156896739961
       301                  320   -0.639536162897171
       302                320.4   -0.638967197605187
       303                320.8   -0.638485348429504
       304                321.2   -0.638155801348378
       305                321.6   -0.637891322572104
       306                  322   -0.637440028615559
       307                322.4   -0.636574651322851
       308                322.8   -0.635298321215834
       309                323.2    -0.63387165343539
       310                323.6   -0.632643339434069
       311                  324   -0.631842138485778
       312                324.4   -0.631504071921822
       313                324.8   -0.631564312491047
       314                325.2   -0.631983231613915
       315                325.6   -0.632760353292063
       316                  326   -0.633831350259038
       317                326.4   -0.634982756783296
       318                326.8   -0.635905019621787
       319                327.2   -0.636362675319106
       320                327.6    -0.63634317619788
       321                  328   -0.636059927718237
       322                328.4   -0.635808667246254
       323                328.8   -0.635794606522591
       324                329.2   -0.636051835204947
       325                329.6   -0.636475017062723
       326                  330   -0.636898411656839
       327                330.4   -0.637165210135666
       328                330.8   -0.637173796698193
       329                331.2   -0.636898282884847
       330                331.6   -0.636382828280578
       331                  332   -0.635728979068883
       332                332.4   -0.635089070431333
       333                332.8   -0.634639882588836
       334                333.2   -0.634516891779771
       335                333.6   -0.634754200801412
       336                  334   -0.635290276691645
       337                334.4   -0.636020851626617
       338                334.8   -0.636827367439402
       339                335.2   -0.637571107389491
       340                335.6   -0.638118554946077
       341                  336   -0.638419924650038
       342                336.4   -0.638553743844674
       343                336.8   -0.638644989115951
       344                337.2   -0.638702723885838
       345                337.6   -0.638548989523079
       346                  338   -0.637957613645191
       347                338.4   -0.636915524085611
       348                338.8   -0.635767253635416
       349                339.2   -0.635078297888677
       350                339.6   -0.635296709270364
       351                  340   -0.636467354886769
       352                340.4   -0.638200610493013
       353                340.8   -0.639893219985452
       354                341.2   -0.641035668904691
       355                341.6   -0.641420669470914
       356                  342   -0.641161797350707
       357                342.4    -0.64055993796972
       358                342.8   -0.639937485907296
       359                343.2   -0.639539654322983
       360                343.6   -0.639505948850545
       361                  344   -0.639855831606577
       362                344.4   -0.640475002545624
       363                344.8   -0.641149088082527
       364                345.2   -0.641661090024488
       365                345.6   -0.641887742998733
       366                  346   -0.641823813291286
       367                346.4   -0.641541679298279
       368                346.8   -0.641143230725484
       369                347.2   -0.640732714187585
       370                347.6   -0.640403739964687
       371                  348   -0.640241228065129
       372                348.4   -0.640343702082592
       373                348.8   -0.640835171564468
       374                349.2   -0.641811516008428
       375                349.6   -0.643220271841579
       376                  350   -0.644772152573584
       377                350.4   -0.646007658234628
       378                350.8   -0.646523233537904
       379                351.2   -0.646194033597866
       380                351.6   -0.645204212291354
       381                  352   -0.643868646883004
       382                352.4   -0.642423607610865
       383                352.8    -0.64096337485914
       384                353.2   -0.639523865264709
       385                353.6   -0.638182988424146
       386                  354    -0.63708824564591
       387                354.4   -0.636426123019374
       388                354.8   -0.636364516671625
       389                355.2   -0.636960597222115
       390                355.6   -0.638058476200752
       391                  356   -0.639280300957633
       392                356.4   -0.640183471499944
       393                356.8   -0.640493889746955
       394                357.2    -0.64022496631409
       395                357.6   -0.639598692388288
       396                  358   -0.638876603859051
       397                358.4   -0.638256391017704
       398                358.8   -0.637861758460207
       399                359.2   -0.637738784600538
       400                359.6   -0.637814593399025
       401                  360   -0.637885425705249
       402                360.4   -0.637707180128106
       403                360.8   -0.637151024782593
       404                361.2   -0.636306076534376
       405                361.6   -0.635449470898513
       406                  362    -0.63490255380423
       407                362.4   -0.634859475538797
       408                362.8   -0.635286023333143
       409                363.2   -0.635950949713789
       410                363.6    -0.63657418232354
       411                  364   -0.636991386856398
       412                364.4   -0.637219046001083
       413                364.8   -0.637391003235087
       414                365.2   -0.637643816256713
       415                365.6   -0.638041083711142
       416                  366   -0.638553045609342
       417                366.4   -0.639061487841306
       418                366.8   -0.639388874282689
       419                367.2   -0.639372371610346
       420                367.6   -0.638957393228297
       421                  368   -0.638241485631724
       422                368.4   -0.637436324508242
       423                368.8   -0.636782332479476
       424                369.2   -0.636458589014826
       425                369.6   -0.636506165136147
       426                  370   -0.636796965552258
       427                370.4   -0.637096696762153
       428                370.8   -0.637212525370454
       429                371.2   -0.637129572123154
       430                371.6   -0.637037665697269
       431                  372   -0.637228152768696
       432                372.4   -0.637909094552207
       433                372.8   -0.639025239695058
       434                373.2   -0.640202232919124
       435                373.6   -0.640904856088361
       436                  374   -0.640746740906659
       437                374.4   -0.639733731039574
       438                374.8    -0.63826140218189
       439                375.2   -0.636898019922626
       440                375.6   -0.636131705672547
       441                  376     -0.6362175092186
       442                376.4   -0.637143204497435
       443                376.8     -0.6386817685067
       444                377.2   -0.640498974315214
       445                377.6    -0.64226982687074
       446                  378   -0.643744142201131
       447                378.4   -0.644738648302593
       448                378.8   -0.645100132235479
       449                379.2   -0.644709872137185
       450                379.6   -0.643552727198698
       451                  380   -0.641799152304423
       452                380.4   -0.639817855211412
       453                380.8   -0.638082216259226
       454                381.2   -0.637014650848223
       455                381.6   -0.636855373768357
       456                  382   -0.637612274755356
       457                382.4   -0.639088592432588
       458                382.8   -0.640957916273175
       459                383.2   -0.642867231570868
       460                383.6   -0.644550374130756
       461                  384    -0.64591002398791
       462                384.4   -0.647022210864748
       463                384.8   -0.648061337851117
       464                385.2   -0.649191219358693
       465                385.6    -0.65047153006988
       466                  386   -0.651810272817088
       467                386.4   -0.652985857040418
       468                386.8   -0.653746298404556
       469                387.2   -0.653941348644002
       470                387.6   -0.653598051680534
       471                  388   -0.652878568098141
       472                388.4   -0.651953510781031
       473                388.8   -0.650896555095311
       474                389.2   -0.649685252620815
       475                389.6   -0.648299485852502
       476                  390   -0.646829592266857
       477                390.4   -0.645505289075791
       478                390.8   -0.644621764738891
       479                391.2   -0.644409916288314
       480                391.6   -0.644929286478167
       481                  392   -0.646047219045381
       482                392.4   -0.647513950254454
       483                392.8   -0.649077390012805
       484                393.2   -0.650558368621046
       485                393.6   -0.651854070159598
       486                  394   -0.652898785049386
       487                394.4   -0.653621109977728
       488                394.8   -0.653916951930915
       489                395.2   -0.653660782690376
       490                395.6    -0.65277777917571
       491                  396   -0.651345715597153
       492                396.4    -0.64963495405848
       493                396.8   -0.648025213495214
       494                397.2   -0.646847802098996
       495                397.6   -0.646266985413946
       496                  398   -0.646263935636847
       497                398.4    -0.64669438345147
       498                398.8   -0.647360793366763
       499                399.2   -0.648070874374064
       500                399.6   -0.648675075022628
       501                  400   -0.649070242265239
       502                400.4   -0.649171414275664
       503                400.8   -0.648891932104577
       504                401.2   -0.648174502688974
       505                401.6   -0.647063567164479
       506                  402   -0.645761030739169
       507                402.4   -0.644611899682277
       508                402.8   -0.644007347847426
       509                403.2   -0.644234974076917
       510                403.6   -0.645334691678253
       511                  404   -0.647026426126246
       512                404.4   -0.648759728189194
       513                404.8   -0.649901138434253
       514                405.2    -0.65001542993717
       515                405.6   -0.649109638861547
       516                  406   -0.647664620375795
       517                406.4   -0.646381963800891
       518                406.8   -0.645791449554657
       519                407.2   -0.645991286829939
       520                407.6   -0.646685977185284
       521                  408   -0.647450318635807
       522                408.4     -0.6480063382749
       523                408.8   -0.648343398993059
       524                409.2   -0.648655264778951
       525                409.6   -0.649185556383564
       526                  410   -0.650095560884407
       527                410.4   -0.651403411436004
       528                410.8   -0.652969688841929
       529                411.2   -0.654505004375297
       530                411.6   -0.655631395329821
       531                  412   -0.656029555402051
       532                412.4   -0.655606984162273
       533                412.8   -0.654547708231363
       534                413.2   -0.653179671757293
       535                413.6   -0.651761705958053
       536                  414   -0.650362913081295
       537                414.4   -0.648912406794202
       538                414.8   -0.647353589730639
       539                415.2   -0.645777453530031
       540                415.6   -0.644443927086665
       541                  416   -0.643673195424347
       542                416.4   -0.643666666588487
       543                416.8   -0.644370554181375
       544                417.2   -0.645477557446863
       545                417.6   -0.646571236137829
       546                  418   -0.647326166331006
       547                418.4    -0.64765480838496
       548                418.8   -0.647732102400845
       549                419.2   -0.647885724592997
       550                419.6   -0.648399718542276
       551                  420   -0.649338695100132
       552                420.4   -0.650510951977601
       553                420.8   -0.651601981111963
       554                421.2   -0.652375275288295
       555                421.6    -0.65278606456784
       556                  422   -0.652941253261506
       557                422.4   -0.652970722787118
       558                422.8   -0.652927904157059
       559                423.2   -0.652793585202587
       560                423.6   -0.652572560148989
       561                  424   -0.652391800271126
       562                424.4   -0.652479427257156
       563                424.8   -0.652990592437844
       564                425.2   -0.653816238815421
       565                425.6   -0.654580510863465
       566                  426    -0.65487377729236
       567                426.4   -0.654526293358198
       568                426.8   -0.653682462995031
       569                427.2   -0.652640744995641
       570                427.6   -0.651635961550875
       571                  428   -0.650743564717346
       572                428.4   -0.649935550609807
       573                428.8   -0.649198906207062
       574                429.2   -0.648611072945102
       575                429.6   -0.648313257029059
       576                  430   -0.648396989466237
       577                430.4   -0.648792671905015
       578                430.8   -0.649261947927456
       579                431.2   -0.649522059542997
       580                431.6   -0.649427642583529
       581                  432   -0.649085705188696
       582                432.4   -0.648814990816775
       583                432.8   -0.648959386817869
       584                433.2   -0.649666731212405
       585                433.6   -0.650773968836634
       586                  434    -0.65186923762145
       587                434.4   -0.652491990893772
       588                434.8    -0.65236683221591
       589                435.2   -0.651560760830193
       590                435.6   -0.650479512355133
       591                  436   -0.649682132778254
       592                436.4   -0.649601723025955
       593                436.8   -0.650342464562853
       594                437.2   -0.651677541180257
       595                437.6   -0.653217264386087
       596                  438   -0.654601245654327
       597                438.4   -0.655601522898215
       598                438.8   -0.656141704809313
       599                439.2   -0.656291938204952
       600                439.6   -0.656247325627049
       601                  440   -0.656246639957341
       602                440.4   -0.656439952884807
       603                440.8   -0.656805786610312
       604                441.2   -0.657201185365704
       605                441.6   -0.657494019087949
       606                  442   -0.657648743780419
       607                442.4   -0.657716959216573
       608                442.8   -0.657791620412211
       609                443.2   -0.657965997907667
       610                443.6   -0.658269212208646
       611                  444   -0.658588353219844
       612                444.4   -0.658683445463327
       613                444.8   -0.658361945266733
       614                445.2   -0.657692979074308
       615                445.6   -0.657040049602319
       616                  446   -0.656837947937286
       617                446.4   -0.657294508182691
       618                446.8   -0.658276256911891
       619                447.2   -0.659452737143004
       620                447.6    -0.66053487168482
       621                  448    -0.66139646727583
       622                448.4   -0.662025955194068
       623                448.8   -0.662416309301754
       624                449.2   -0.662511438312945
       625                449.6   -0.662235175645942
       626                  450   -0.661564141875616
       627                450.4   -0.660597913485345
       628                450.8    -0.65957598645104
       629                451.2   -0.658794134640861
       630                451.6   -0.658437220698968
       631                  452   -0.658440487637032
       632                452.4    -0.65849945273244
       633                452.8   -0.658234080372109
       634                453.2   -0.657390946751681
       635                453.6   -0.655958234145765
       636                  454   -0.654157092226287
       637                454.4   -0.652354623057627
       638                454.8   -0.650957412221536
       639                455.2   -0.650312025110684
       640                455.6   -0.650611546274879
       641                  456   -0.651816139686503
       642                456.4   -0.653629680194251
       643                456.8   -0.655580385041239
       644                457.2     -0.6571906501982
       645                457.6   -0.658139231989664
       646                  458   -0.658322869800895
       647                458.4   -0.657827462613352
       648                458.8   -0.656893003565902
       649                459.2   -0.655900508508275
       650                459.6   -0.655307688596051
       651                  460   -0.655475478969793
       652                460.4   -0.656462342220168
       653                460.8   -0.657945826953292
       654                461.2    -0.65934950001312
       655                461.6   -0.660099424949701
       656                  462   -0.659866687675184
       657                462.4   -0.658698863237495
       658                462.8    -0.65700804131273
       659                463.2   -0.655412120114725
       660                463.6   -0.654468554800852
       661                  464    -0.65442090781328
       662                464.4   -0.655109766669637
       663                464.8   -0.656100840336936
       664                465.2   -0.656930615765394
       665                465.6   -0.657313765739729
       666                  466   -0.657225773460133
       667                466.4   -0.656866435483883
       668                466.8   -0.656547958099303
       669                467.2   -0.656554567004361
       670                467.6   -0.657024867344055
       671                  468   -0.657903910027037
       672                468.4   -0.658981681137809
       673                468.8   -0.659993900085161
       674                469.2   -0.660734448266002
       675                469.6   -0.661125643051607
       676                  470   -0.661216127992755
       677                470.4   -0.661120260502576
       678                470.8   -0.660946358480533
       679                471.2   -0.660755279398094
       680                471.6   -0.660559408385356
       681                  472   -0.660348868744063
       682                472.4   -0.660122566044063
       683                472.8   -0.659897233340371
       684                473.2   -0.659679511112134
       685                473.6   -0.659423079200477
       686                  474   -0.659019261423977
       687                474.4   -0.658342391166091
       688                474.8   -0.657315547388403
       689                475.2   -0.655949122515781
       690                475.6    -0.65434520019324
       691                  476   -0.652688531332264
       692                476.4   -0.651225525022504
       693                476.8   -0.650214618055097
       694                477.2    -0.64985269670954
       695                477.6   -0.650206323824972
       696                  478   -0.651168632579806
       697                478.4   -0.652452058406494
       698                478.8   -0.653638268386858
       699                479.2   -0.654302436470285
       700                479.6   -0.654178324195852
       701                  480   -0.653275580861811
       702                480.4   -0.651866675912044
       703                480.8   -0.650339026346891
       704                481.2   -0.649007420670568
       705                481.6   -0.648023004743156
       706                  482   -0.647439211900209
       707                482.4   -0.647340527741009
       708                482.8   -0.647858394451894
       709                483.2   -0.649013148032256
       710                483.6   -0.650544413689041
       711                  484    -0.65196558750444
       712                484.4   -0.652867324101108
       713                484.8    -0.65320680810889
       714                485.2    -0.65329686335618
       715                485.6   -0.653502789448251
       716                  486   -0.653937393874476
       717                486.4   -0.654411179073776
       718                486.8   -0.654621578510201
       719                487.2    -0.65436920500832
       720                487.6   -0.653634870489718
       721                  488   -0.652521917822848
       722                488.4    -0.65116941307696
       723                488.8   -0.649712300630768
       724                489.2   -0.648284828850005
       725                489.6    -0.64702730011227
       726                  490   -0.646076662245039
       727                490.4   -0.645546960813152
       728                490.8   -0.645501642529147
       729                491.2    -0.64591166138119
       730                491.6   -0.646617422827696
       731                  492     -0.6473463830507
       732                492.4   -0.647821416335333
       733                492.8   -0.647918690801273
       734                493.2   -0.647766893026335
       735                493.6     -0.6476976034608
       736                  494   -0.648062255148792
       737                494.4   -0.649042745643308
       738                494.8   -0.650593785045295
       739                495.2    -0.65253830246854
       740                495.6   -0.654700978691369
       741                  496    -0.65695420196702
       742                496.4   -0.659172541382934
       743                496.8   -0.661195532721008
       744                497.2    -0.66286397440668
       745                497.6   -0.664086115724655
       746                  498   -0.664859231363634
       747                498.4   -0.665244086386989
       748                498.8   -0.665341660635557
       749                499.2   -0.665283701450769
       750                499.6    -0.66520579647734
       751                  500    -0.66520405415843
       752                500.4   -0.665321467380907
       753                500.8   -0.665577504699931
       754                501.2   -0.665986340024369
       755                501.6   -0.666513262269412
       756                  502   -0.667001398039344
       757                502.4   -0.667161301767863
       758                502.8   -0.666681471967386
       759                503.2   -0.665415812090805
       760                503.6   -0.663519360061118
       761                  504   -0.661412698561071
       762                504.4   -0.659574404912796
       763                504.8   -0.658305357003644
       764                505.2    -0.65763803023426
       765                505.6   -0.657432510838189
       766                  506   -0.657538611201358
       767                506.4     -0.6578754656152
       768                506.8   -0.658393541590052
       769                507.2   -0.659001377544919
       770                507.6   -0.659553941741073
       771                  508    -0.65992694690124
       772                508.4   -0.660117074711217
       773                508.8   -0.660271751995925
       774                509.2   -0.660595121640623
       775                509.6   -0.661184870368554
       776                  510   -0.661938399052106
       777                510.4   -0.662622424810225
       778                510.8   -0.663047898868195
       779                511.2   -0.663193584418857
       780                511.6   -0.663188412009516
       781                  512   -0.663203783991501
       782                512.4   -0.663354162018276
       783                512.8   -0.663642603493035
       784                513.2   -0.663943910786332
       785                513.6   -0.664042373984074
       786                  514   -0.663744842942275
       787                514.4   -0.663020129144387
       788                514.8   -0.662060160646747
       789                515.2   -0.661208370969641
       790                515.6   -0.660806778974094
       791                  516   -0.661057837530524
       792                516.4   -0.661956618892457
       793                516.8   -0.663298997632741
       794                517.2   -0.664759405589766
       795                517.6   -0.666021540556423
       796                  518    -0.66690338278946
       797                518.4   -0.667392466036828
       798                518.8    -0.66756929754413
       799                519.2   -0.667508916198513
       800                519.6   -0.667272325374565
       801                  520   -0.666975629942667
       802                520.4   -0.666803711479867
       803                520.8   -0.666892810679708
       804                521.2      -0.667184219271
       805                521.6   -0.667415283480339
       806                  522   -0.667279400798206
       807                522.4    -0.66662858070373
       808                522.8   -0.665582165456263
       809                523.2   -0.664497960920793
       810                523.6   -0.663829330017865
       811                  524   -0.663921940846458
       812                524.4   -0.664841652032838
       813                524.8   -0.666333629491674
       814                525.2   -0.667937720242384
       815                525.6   -0.669182361708878
       816                  526   -0.669752412025118
       817                526.4   -0.669578770554841
       818                526.8   -0.668847816271154
       819                527.2   -0.667938546309148
       820                527.6   -0.667298402571748
       821                  528   -0.667287844985813
       822                528.4   -0.668039845725442
       823                528.8   -0.669384709268174
       824                529.2   -0.670892052201461
       825                529.6   -0.672052863247455
       826                  530   -0.672527744922698
       827                530.4   -0.672290459279401
       828                530.8   -0.671548385484453
       829                531.2    -0.67053123727747
       830                531.6    -0.66937732905733
       831                  532   -0.668215915080171
       832                532.4   -0.667284068819172
       833                532.8    -0.66686283357752
       834                533.2   -0.667050406141736
       835                533.6    -0.66760893012393
       836                  534   -0.668050202861402
       837                534.4   -0.667879159899777
       838                534.8   -0.666806494662738
       839                535.2   -0.664848199899492
       840                535.6   -0.662340577105323
       841                  536   -0.659872613026825
       842                536.4   -0.658087511174191
       843                536.8   -0.657384215536741
       844                537.2   -0.657698056682667
       845                537.6   -0.658555922186124
       846                  538   -0.659408588295711
       847                538.4   -0.660001893556441
       848                538.8   -0.660498667087326
       849                539.2   -0.661269933609411
